index,Breteau,Aeg_aed_index,Res_index,Contain_index,Larvae_index,number,travel,AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,THC,UVB,WIND_SPE
2012-13,1.4682734423703703,0.0022076978888888894,1.3386438127407405,2.7615154909814814,9.510530137962963,1.0,0.0,56838.0,3191.7,909.47,308.0,4677.3,35438.8,40086.9,102780.0,173958.0,68598.0,8.4,124202.0,9610.6,3499.0,253.4,3694.7
2012-14,1.1747824434583334,0.0,1.1747824434583334,2.802697868833333,8.75,4.0,0.0,57465.0,3237.7,1087.67,384.57,5128.4,38548.0,43678.7,75046.4,162718.0,73462.0,875.2,148599.0,10460.5,3621.9,223.2,3395.9
2012-15,1.4270056188888889,0.0011111111111111111,1.2634836063055557,3.2023127810555554,5.210691823888889,4.0,0.0,57908.0,3104.8,735.97,286.82,7267.6,27145.7,34420.9,45040.5,102963.0,43662.0,0.0,144552.0,10979.4,3393.7,402.90002,3991.6
2012-16,1.7970003152333334,0.0,1.6959250464333333,5.427104726833333,2.2666666666666666,1.0,0.0,55599.0,3077.3,892.7,381.88,6707.4,34557.8,41270.3,54204.8,99391.0,46933.0,2228.8,155791.0,11558.8,3456.5,221.90001,3181.8
2012-17,1.5554577530645162,0.0006451612903225806,1.4483525453870967,4.050087010935483,8.08855154967742,0.0,0.0,54357.0,3052.3,877.6,395.67,9834.2,31729.1,41547.3,39601.1,83483.0,39761.0,5224.0,154029.0,11704.0,3444.9,332.69998,3610.4
2012-18,3.4397745076857142,0.004705049342857144,3.118614631628571,4.702447840857142,33.434850181428565,2.0,0.0,59895.0,2988.6,808.16,311.77,7827.9,27302.2,35114.6,61596.6,98049.0,54946.0,1842.0,154188.0,9535.6,3300.4,333.0,3484.4
2012-19,7.396107973714286,0.011674953880952379,6.115195144714286,9.609706888999998,96.37091941261905,4.0,0.0,60229.0,3018.8,729.99,254.28,4377.6,23946.8,28313.9,70972.0,109524.0,65307.0,674.2,147750.0,8466.2,3271.7,356.9,3669.6
2012-2,0.9887692054,0.005316491299999999,0.8341747689666665,1.9414798521666665,8.2101481804,5.0,0.0,45457.0,3262.2,1523.46,623.64,21109.3,55664.7,76764.5,36564.8,213934.0,109573.0,1.2,157586.0,14958.0,3886.1,162.4,3430.2
2012-20,3.723492723486486,0.003783783783783784,3.291060291054054,5.168632489378379,51.86278586270271,0.0,0.0,59887.0,3146.0999,877.13,436.26,12600.3,34424.1,46997.2,29679.0,61362.0,31531.0,13126.6,165998.0,10399.2,3579.4,186.40001,2776.1
2012-21,64.32891832233334,0.004166666666666667,13.49668874175,10.662506271500002,440.34547461333335,7.0,0.0,55048.0,3114.0,817.78,311.76,4788.4,28063.3,32855.6,82060.6,90549.0,50709.0,799.4,145821.0,10436.1,3427.6,392.0,3528.4
2012-22,8.842105263157896,0.02,6.947368421052632,11.61023082036842,132.10526315789474,5.0,0.0,39799.0,3020.3,711.2,323.7,5725.6,27659.6,33364.0,67807.2,97959.0,44192.0,391.2,153649.0,10993.4,3345.1,399.4,3741.9
2012-23,7.1759398515909085,0.015317647863636367,6.140332696136364,9.641880911499998,95.01818595590908,3.0,0.0,52662.0,2972.4,671.23,291.13,5873.7,25387.6,31258.1,49021.4,80297.0,42898.0,10558.6,163853.0,8844.1,3257.3,288.7,3889.1
2012-24,7.111111111111111,0.02,5.777777777777778,7.984207510777777,83.77777777777777,4.0,0.0,52112.0,2783.7,640.23,265.69,6800.0,24141.5,30934.0,43869.0,53866.0,22757.0,14961.0,171259.0,9986.5,3047.9,188.2,5045.3
2012-25,17.575757576666664,0.04848484833333333,11.696969697,15.445186001333335,274.60606060000003,6.0,0.0,50205.0,2762.0,617.46,265.52,8383.7,22639.2,30985.6,36850.0,57688.0,27575.0,16847.8,167985.0,10304.7,3023.7,275.0,4522.0
2012-26,6.0,0.012,5.2,8.289648007,74.8,5.0,0.0,52707.0,2885.6,544.54,243.43,8053.5,20083.9,28145.9,33711.4,100219.0,42026.0,242.0,147064.0,10761.6,3129.5,436.90002,4742.4
2012-27,15.931372549999999,0.02490196075,9.44117647,18.0780380325,121.156862745,8.0,0.0,51210.0,2854.4,492.74,227.09,7333.1997,19779.9,27112.2,38531.4,80780.0,35671.0,46.399998,149829.0,10413.0,3081.6,419.5,3980.1
2012-28,9.977369165714284,0.019943422857142856,9.550212164285714,12.882501633571428,103.36067892857143,4.0,0.0,50442.0,2762.6,388.32,160.74,6571.0,14950.6,21511.0,28776.8,55491.0,27355.0,483.8,149955.0,6126.5,2925.8,462.6,3811.6
2012-29,4.0,0.0,4.0,5.405405405,32.0,2.0,0.0,51520.0,2720.0999,604.63,302.08,8116.2,21679.7,29768.3,31080.8,76661.0,36793.0,988.4,146797.0,8206.0,3022.3,337.7,3265.5
2012-3,0.689040568,0.006718481741935484,0.6687524770967742,1.5621785405806452,3.6140877590967744,2.0,0.0,45848.0,3207.6,1419.83,532.88,16248.1,50929.0,67173.6,44087.0,182555.0,101363.0,2.2,153773.0,11170.3,3739.7,178.9,4342.2
2012-30,5.0,0.05,5.0,4.0322580645,54.0,5.0,0.0,53897.0,2687.3,682.02,338.24,7599.6,25529.6,33113.6,41544.2,73288.0,35120.0,2014.8,143432.0,8781.4,3026.5999,322.5,2920.1
2012-31,8.0,0.02,8.0,11.42857143,194.0,2.0,0.0,52625.0,2681.2,653.72,282.62,4944.4,22586.8,27503.8,51700.9,90844.0,49647.0,1357.4,152705.0,7215.8,2963.9,251.5,4061.1
2012-32,6.926273854,0.0226244345,5.8393173325,6.6122092245,65.32559512,5.0,0.0,51800.0,2747.9,804.59,392.53,10740.6,27077.9,37826.2,34506.7,61532.0,35968.0,12371.0,158813.0,8264.2,3136.0999,211.3,3008.2
2012-33,1.0,0.0,1.0,0.980392157,5.0,6.0,0.0,35834.0,2713.2,682.58,335.24,7714.1,24720.2,32429.6,36372.3,68046.0,39961.0,1441.8,144591.0,8924.7,3048.8,334.80002,2955.9
2012-35,307.5,0.55,53.0,15.238095238,5083.5,3.0,1.0,48402.0,2798.0,702.6,281.9,6022.1997,24483.6,30495.1,47222.4,77787.0,47945.0,4790.2,147102.0,7996.7,3079.4,286.3,3538.4
2012-36,35.41335978666667,0.036198034999999996,21.39710884333333,32.383492139999994,376.8473167,3.0,1.0,47336.0,2745.5,624.19,277.5,5571.9,23280.4,28825.9,51980.9,72401.0,47637.0,128.6,134786.0,7567.4,3023.7,332.7,2947.6
2012-37,11.074626866,0.0139701492,9.082587064,12.544277860400001,128.439801,9.0,0.0,51986.0,2769.5,651.11,277.68,4574.2,24978.201,29532.3,59074.1,102273.0,55607.0,405.4,135940.0,8475.3,3047.7,289.19998,3410.7
2012-38,133.3118623372857,0.14417989414285715,32.57926160471428,11.28034170257143,1922.458920552857,6.0,0.0,49836.0,2991.7,1005.86,374.43,4091.1,32787.8,36847.5,94820.1,148361.0,101417.0,0.0,125810.0,10532.8,3363.9,290.9,2869.4
2012-39,96.63663172,0.13211056855555559,17.828052020555553,11.153084981888888,661.006365325889,11.0,0.0,50798.0,2864.3,759.63,271.74,3961.3,27190.4,31131.0,85287.6,137796.0,69002.0,80.6,131471.0,9483.7,3134.6,262.9,3440.5
2012-4,3.0,0.0,2.0,3.6585365855,43.0,1.0,0.0,47757.0,3159.9,1163.32,327.59,10591.8,37093.6,47682.2,43730.0,119692.0,79071.0,6.8,149231.0,9297.3,3486.6,229.70001,4301.0
2012-40,46.791327794875,0.67438360475,31.276996841999996,12.804375209999998,1199.36250601875,20.0,0.0,48252.0,2913.4,830.84,290.97,3842.4,29514.8,33361.6,99509.7,151126.0,87625.0,12.8,124016.0,9733.0,3199.9,266.1,3008.9
2012-41,10.767039177333336,0.150667115,9.277338264166666,11.462430878333334,117.23797617833333,20.0,0.0,49427.0,2921.5,853.52,345.41,5260.0,32616.8,37868.8,81018.2,159540.0,78599.0,33.2,130924.0,10154.2,3264.2,236.4,3109.8
2012-42,63.82008864214286,0.1044642857142857,20.35070088642857,9.346755393999999,1290.5626417285714,10.0,0.0,47452.0,2742.7,914.8,348.06,5326.4,35451.6,40783.9,81645.2,164506.0,89516.0,5.0,127236.0,9922.6,3087.4,233.3,3006.9
2012-43,24.850840890750003,0.11829685925,14.779712261666669,11.120355502916667,149.95361153583332,9.0,0.0,40974.0,3025.3,1013.56,362.13,4205.0,33310.5,37505.8,97148.3,159779.0,88071.0,3.8,141248.0,10204.1,3386.8,223.9,2987.0
2012-44,10.567204175,0.008368201,7.142353439,14.003608660000001,50.296177889999996,12.0,0.0,37055.0,3362.5999,1309.91,541.85,9781.2,47636.2,57402.3,57270.2,195035.0,110467.0,74.6,156389.0,11751.1,3905.6,157.5,3158.1
2012-45,4.46988629975,0.00319148925,3.544354385,6.53232858725,36.90504334175,14.0,0.0,43789.0,3286.1,1127.44,432.09,6456.2,39153.8,45600.6,84782.6,195432.0,104086.0,0.0,143769.0,11937.9,3717.4,204.8,3100.7
2012-46,25.3488328664,0.2142222222,25.3488328664,10.5293285864,367.12138182,17.0,0.0,41225.0,3306.7,1152.37,463.36,9632.2,43112.7,52733.2,64279.6,147077.0,86646.0,2291.4,150993.0,10687.3,3768.6,164.0,3456.8
2012-47,56.1507408815,0.01206781925,29.90454027375,10.347791437749999,123.1026785725,3.0,0.0,45082.0,3298.4,1209.72,490.12,12472.1,41068.1,53565.4,49966.1,135811.0,81989.0,32.6,157672.0,11201.8,3786.3,198.6,2973.8
2012-48,11.892255892333333,0.052626262666666666,8.131313131333334,14.329243920000001,108.23400673333333,5.0,0.0,37495.0,3376.8,1451.13,580.0,20854.0,49790.4,70617.4,38432.0,133612.0,84328.0,893.8,159851.0,12693.7,3958.4,177.5,3503.1
2012-49,14.1025641,0.008547009,12.39316239,18.33333333,63.24786325,6.0,0.0,39995.0,3282.1,1179.48,485.81,13721.1,47668.2,61372.2,37309.8,140157.0,82534.0,464.2,160305.0,11277.7,3766.1,115.0,3867.1
2012-5,0.6606237612926831,0.002783726219512195,0.6196149673170732,1.3024889300975608,6.016440177097561,2.0,0.0,49373.0,3183.2,1145.94,450.88,13057.4,45645.5,58675.5,51055.1,167805.0,97054.0,208.2,146848.0,10465.4,3630.8,239.59999,4691.8
2012-50,102.18181818166666,0.009090909,35.212121212,6.713792192333333,486.06060606,3.0,0.0,42995.0,3364.4,1290.3,576.41,13626.9,50787.9,64401.3,56554.3,158566.0,91594.0,0.0,149621.0,13381.9,3937.9,176.2,3395.5
2012-6,0.8921475317307692,0.0,0.7609951227307694,1.2895418973076924,3.7681076846923074,2.0,0.0,55349.0,3242.7,1255.35,523.6,17451.2,46808.5,64244.8,33468.6,159634.0,98507.0,214.2,160316.0,9209.5,3762.5,231.0,4530.3
2012-7,0.8299933661176471,0.00010212417647058824,0.7723599594117647,1.4023074214411766,12.923460638205883,2.0,0.0,53362.0,3175.8,1324.41,513.62,11866.6,49748.7,61589.2,50776.5,190388.0,112591.0,204.6,144488.0,11662.2,3690.7,229.2,4137.7
2012-8,0.9961613429534885,0.000503263465116279,0.8942151858139535,2.0377624157906973,12.799959376209303,3.0,1.0,54876.0,3324.8,1552.58,679.37,24709.6,54804.2,79526.2,32729.9,170151.0,106445.0,1099.0,162806.0,12367.2,4003.4,207.20001,3288.2
2012-9,0.8968394248260868,0.0017391304347826088,0.6534897319999999,2.0733822786956524,9.261166993043478,0.0,0.0,55130.0,3347.3,1331.5599,569.38,17730.6,50165.5,67895.2,48293.1,179363.0,109051.0,2.4,154112.0,13266.4,3914.7,247.7,3936.2
